,y_x,year,score
54753,6171_13990,2019,-2.5317352
54754,6171_13991,2019,-1.1668348
54755,6172_13972,2019,-2.7599204
54756,6172_13973,2019,-4.257339
54757,6172_13974,2019,-3.9133542
54758,6172_13975,2019,-3.6198306
54759,6172_13976,2019,-0.79486537
54760,6172_13977,2019,-3.2836282
54761,6172_13978,2019,-2.8029835
54762,6172_13979,2019,-0.61880976
54763,6172_13980,2019,-3.017375
54764,6172_13981,2019,-0.78676826
54765,6172_13982,2019,-0.33514252
54766,6172_13983,2019,-4.42878
54767,6172_13984,2019,-3.201197
54768,6172_13985,2019,-0.73797333
54769,6172_13986,2019,-5.737416
54770,6172_13987,2019,-2.7565105
54771,6172_13988,2019,-4.2077794
54772,6172_13989,2019,-3.430278
54773,6172_13990,2019,-3.348259
54774,6172_13991,2019,-8.018899
54775,6173_13973,2019,-1.0396324
54776,6173_13974,2019,-0.92547464
54777,6173_13975,2019,-0.055783223
54778,6173_13976,2019,-0.15285945
54779,6166_13985,2019,-3.0034852
54780,6166_13986,2019,-1.0279986
54781,6166_13987,2019,-1.1654731
54782,6166_13988,2019,-0.6689242
54783,6166_13989,2019,-0.8270224
54784,6166_13990,2019,-0.20328416
54785,6166_13991,2019,-0.44965786
54786,6166_13992,2019,-0.7651955
54787,6167_13976,2019,-0.3444079
54788,6167_13977,2019,-7.92342
54789,6167_13978,2019,-1.5738012
54790,6167_13979,2019,-1.7439277
54791,6167_13980,2019,-1.6962186
54792,6167_13981,2019,-0.8695138
54793,6167_13982,2019,-4.5148225
54794,6167_13983,2019,-0.14568755
54795,6167_13984,2019,-1.3647177
54796,6167_13985,2019,-5.236215
54797,6167_13986,2019,-4.1040406
54798,6167_13987,2019,-4.4054003
54799,6167_13988,2019,-0.3780456
54800,6167_13989,2019,-0.74565667
54801,6167_13990,2019,-0.114647776
54802,6167_13991,2019,-4.11103
54803,6167_13992,2019,-0.5159467
54804,6168_13975,2019,-0.2227142
54805,6168_13976,2019,-0.8283401
54806,6168_13977,2019,-7.699798
54807,6168_13978,2019,-0.36758995
54808,6168_13979,2019,-2.4079027
54809,6168_13980,2019,-5.6396914
54810,6168_13981,2019,-3.303108
54811,6168_13982,2019,-1.340001
54812,6168_13983,2019,-1.0981894
54813,6168_13984,2019,-2.6406305
54814,6168_13985,2019,-3.0988603
54815,6168_13986,2019,-3.152569
54816,6168_13987,2019,-0.8084665
54817,6168_13988,2019,-1.0350218
54818,6168_13989,2019,-3.7041695
54819,6168_13990,2019,-2.2998078
54820,6168_13991,2019,-1.9249474
54821,6168_13992,2019,-1.5784254
54822,6169_13973,2019,-0.6114902
54823,6169_13974,2019,-2.5776079
54824,6169_13975,2019,-4.2381964
54825,6169_13976,2019,-2.6523123
54826,6169_13977,2019,-4.0229535
54827,6169_13978,2019,-0.49874035
54828,6169_13979,2019,-2.955226
54829,6169_13980,2019,-4.4979496
54830,6169_13981,2019,-2.9182546
54831,6169_13982,2019,-0.3940012
54832,6169_13983,2019,-2.391748
54833,6169_13984,2019,-2.5502872
54834,6169_13985,2019,-4.846495
54835,6169_13986,2019,-2.3859804
54836,6169_13987,2019,-0.8980213
54837,6169_13988,2019,-9.310567
54838,6169_13989,2019,-3.3799229
54839,6169_13990,2019,-3.4181693
54840,6169_13991,2019,-2.8651636
54841,6169_13992,2019,-2.7372272
54842,6170_13972,2019,-1.9460335
54843,6160_13987,2019,-0.38698286
54844,6160_13988,2019,-0.955662
54845,6160_13989,2019,-0.27902445
54846,6160_13990,2019,-1.6180801
54847,6160_13991,2019,-2.6010811
54848,6161_13982,2019,-5.1327114
54849,6161_13983,2019,-0.22703753
54850,6161_13984,2019,-1.5476891
54851,6161_13985,2019,-3.3579454
54852,6161_13986,2019,-2.3795736
54853,6161_13987,2019,-0.7188743
54854,6161_13988,2019,-1.0401546
54855,6161_13989,2019,-2.6201155
54856,6161_13990,2019,-2.0698028
54857,6161_13991,2019,-2.2926452
54858,6162_13982,2019,-2.3273935
54859,6162_13983,2019,-1.8244635
54860,6162_13984,2019,-0.4622666
54861,6162_13985,2019,-1.0410811
54862,6162_13986,2019,-2.2678597
54863,6162_13987,2019,-0.85087484
54864,6162_13988,2019,-1.7164136
54865,6162_13989,2019,-2.1198976
54866,6162_13990,2019,-4.4842505
54867,6162_13991,2019,-6.409842
54868,6163_13982,2019,0.13517
54869,6163_13983,2019,0.1620877
54870,6163_13984,2019,-0.19596662
54871,6163_13985,2019,-0.29756427
54872,6163_13986,2019,-0.323249
54873,6163_13987,2019,0.060943577
54874,6163_13988,2019,-0.06430354
54875,6163_13989,2019,-1.2428833
54876,6163_13990,2019,0.0102414675
54877,6164_13981,2019,-0.64367026
54878,6164_13982,2019,-0.4239748
54879,6164_13983,2019,-0.17081608
54880,6164_13984,2019,-0.72323585
54881,6164_13985,2019,-0.24875161
54882,6164_13986,2019,-0.18889001
54883,6164_13987,2019,-0.41938514
54884,6164_13988,2019,-1.851284
54885,6164_13989,2019,-1.561159
54886,6164_13990,2019,-1.546082
54887,6165_13980,2019,-1.7701951
54888,6165_13981,2019,-5.545239
54889,6165_13982,2019,-1.7597349
54890,6165_13983,2019,-1.4387279
54891,6165_13984,2019,-0.64380336
54892,6165_13985,2019,-1.5472829
54893,6165_13986,2019,-2.1940792
54894,6165_13987,2019,-1.6683518
54895,6165_13988,2019,-0.33732215
54896,6165_13989,2019,-2.3100774
54897,6165_13990,2019,-0.75406
54898,6165_13991,2019,-2.4372637
54899,6166_13977,2019,-3.9165814
54900,6166_13978,2019,-1.7164348
54901,6166_13979,2019,-7.560279
54902,6166_13980,2019,-5.637831
54903,6166_13981,2019,-8.007308
54904,6166_13982,2019,-3.951817
54905,6166_13983,2019,-2.3197036
54906,6166_13984,2019,-0.8635878
54907,6157_13987,2019,-3.5261133
54908,6157_13988,2019,-4.11596
54909,6157_13989,2019,-1.7736459
54910,6158_13986,2019,-2.518344
54911,6158_13987,2019,-2.2740262
54912,6158_13988,2019,-6.328181
54913,6158_13989,2019,0.028060842
54914,6158_13990,2019,-4.650084
54915,6159_13983,2019,-0.47509092
54916,6159_13984,2019,-4.145282
54917,6159_13985,2019,-5.6264186
54918,6159_13986,2019,-0.018126285
54919,6159_13987,2019,-4.676304
54920,6159_13988,2019,-0.679733
54921,6159_13989,2019,-3.3625429
54922,6159_13990,2019,-1.5456799
54923,6159_13991,2019,-0.33233446
54924,6160_13983,2019,-0.6467677
54925,6160_13984,2019,-1.5851357
54926,6160_13985,2019,-4.466961
54927,6160_13986,2019,-1.9955659
54928,6195_14026,2019,-1.1332896
54929,6195_14027,2019,-0.35843563
54930,6196_14026,2019,-1.3027052
54931,6196_14027,2019,-0.51237
54932,6196_14028,2019,-5.023289
54933,6197_14025,2019,-2.5731008
54934,6197_14026,2019,-0.5170453
54935,6197_14027,2019,-0.23590663
54936,6197_14028,2019,-0.5657271
54937,6197_14029,2019,-0.41430992
54938,6198_14022,2019,-0.46886417
54939,6198_14023,2019,-0.9639896
54940,6198_14024,2019,-0.4913756
54941,6198_14025,2019,-0.6951809
54942,6198_14026,2019,-0.53515774
54943,6198_14027,2019,-0.13276625
54944,6198_14028,2019,-0.040397048
54945,6199_14023,2019,-1.9263117
54946,6199_14024,2019,-1.0649459
54947,6199_14025,2019,-1.4460722
54948,6199_14026,2019,-2.3257856
54949,6199_14027,2019,-0.7136671
54950,6200_14023,2019,-0.17462975
54951,6200_14024,2019,-0.07196083
54952,6200_14025,2019,-0.1669317
54953,6200_14026,2019,-0.21600288
54954,6200_14027,2019,-0.28328162
54955,6201_14024,2019,-0.5929951
54956,6201_14025,2019,-0.12905101
54957,6201_14026,2019,-0.08762018
54958,6201_14027,2019,-0.06283402
54959,6202_14024,2019,0.03534032
54960,6202_14025,2019,-0.62237686
54961,6202_14026,2019,-0.46284512
54962,6202_14027,2019,-0.33933833
54963,6247_13977,2019,-0.71103853
54964,6247_13978,2019,-0.786411
54965,6247_13979,2019,-2.2856896
54966,6247_13980,2019,-0.30053884
54967,6248_13974,2019,-2.3966992
54968,6248_13975,2019,-1.3861513
54969,6248_13976,2019,-3.0095193
54970,6248_13977,2019,-0.57912713
54971,6248_13978,2019,-5.7167606
54972,6249_13974,2019,-2.4920018
54973,6249_13975,2019,-1.4304088
54974,6249_13976,2019,-0.5486103
54975,6249_13977,2019,-0.4189312
54976,6250_13977,2019,-0.94538236
54977,6250_13978,2019,-2.0840704
54978,6239_13977,2019,-0.25054628
54979,6239_13983,2019,-0.4314578
54980,6239_13984,2019,-0.42657548
54981,6239_13985,2019,-0.69231296
54982,6239_13986,2019,-1.7925917
54983,6239_13987,2019,-0.53413004
54984,6239_13988,2019,-0.28828096
54985,6239_13989,2019,-0.13897376
54986,6240_13977,2019,-0.18556203
54987,6240_13978,2019,-0.2374841
54988,6240_13979,2019,-0.06389986
54989,6240_13980,2019,-0.87634146
54990,6240_13981,2019,-0.062024333
54991,6240_13982,2019,-0.2347251
54992,6240_13983,2019,-0.67836136
54993,6240_13984,2019,-0.623204
54994,6240_13985,2019,-0.9759949
54995,6241_13977,2019,-0.11408225
54996,6241_13978,2019,-0.11530781
54997,6241_13979,2019,-0.31077483
54998,6241_13980,2019,-1.1352477
54999,6241_13981,2019,-0.91768146
55000,6241_13982,2019,-0.30402923
55001,6241_13983,2019,-0.13689674
55002,6241_13984,2019,-0.15984607
55003,6242_13977,2019,-0.031263046
55004,6242_13978,2019,-0.27678165
55005,6242_13979,2019,-0.060681686
55006,6242_13980,2019,-0.16363725
55007,6242_13981,2019,-0.14787877
55008,6242_13982,2019,-0.2617988
55009,6242_13983,2019,-0.31337765
55010,6243_13977,2019,-0.17365631
55011,6243_13978,2019,-0.25024006
55012,6243_13979,2019,-1.5726942
55013,6243_13980,2019,-0.16174534
55014,6243_13981,2019,-0.2706694
55015,6243_13982,2019,-2.2887208
55016,6244_13976,2019,-0.83691055
55017,6244_13977,2019,-0.46344286
55018,6244_13978,2019,-0.1514927
55019,6244_13979,2019,-0.2300833
55020,6244_13980,2019,-0.37698352
55021,6244_13981,2019,-0.11316171
55022,6245_13974,2019,-1.2060702
55023,6245_13975,2019,-0.62204164
55024,6245_13976,2019,-0.8086224
55025,6245_13977,2019,-0.5126615
55026,6245_13978,2019,-0.20514257
55027,6245_13979,2019,-0.43452546
55028,6245_13980,2019,-0.47713605
55029,6245_13981,2019,-0.39551577
55030,6246_13973,2019,-1.2068622
55031,6246_13974,2019,-0.59158075
55032,6246_13975,2019,-0.290625
55033,6246_13976,2019,-1.2805333
55034,6246_13977,2019,-0.6578041
55035,6246_13978,2019,-0.86220276
55036,6246_13979,2019,-0.66535467
55037,6246_13980,2019,-0.26895478
55038,6246_13981,2019,-0.4210409
55039,6247_13974,2019,-0.27873805
55040,6247_13975,2019,-1.2711297
55041,6247_13976,2019,-5.6951313
55042,6238_13984,2019,-0.7282668
55043,6238_13985,2019,-0.61246353
55044,6238_13986,2019,-0.37798756
55045,6238_13987,2019,-0.6110212
55046,6238_13988,2019,-1.655929
55047,6238_13989,2019,-1.3380853
55048,6238_13990,2019,-1.0667521
55049,6200_14010,2019,-1.6929121
55050,6200_14011,2019,-0.3667146
55051,6200_14012,2019,-0.45983425
55052,6200_14013,2019,-0.2913406
55053,6200_14014,2019,-0.48041835
55054,6200_14015,2019,-0.2768827
55055,6201_14007,2019,-1.2344674
55056,6201_14008,2019,-0.69944245
55057,6201_14009,2019,-0.7733607
55058,6201_14010,2019,-0.65241975
55059,6201_14011,2019,-0.3211086
55060,6201_14012,2019,-0.09792009
55061,6201_14013,2019,-1.6897691
55062,6201_14014,2019,-0.90159726
55063,6201_14015,2019,-0.14531457
55064,6202_14012,2019,-0.54714185
55065,6202_14013,2019,-0.08565433
55066,6202_14014,2019,-0.42979786
55067,6203_14013,2019,-0.70119935
55068,6203_14014,2019,-0.23550093
55069,6195_14025,2019,-5.9788194
55070,6196_14006,2019,-4.056466
55071,6196_14007,2019,-4.9978366
55072,6196_14008,2019,-2.2306993
55073,6196_14009,2019,-2.6313818
55074,6196_14010,2019,-1.1519598
55075,6196_14011,2019,-1.7507213
55076,6196_14012,2019,-0.10188465
55077,6196_14013,2019,-0.27896598
55078,6196_14014,2019,-0.92334884
55079,6196_14015,2019,-0.49106875
55080,6196_14016,2019,-0.27758682
55081,6196_14017,2019,-1.0667886
55082,6196_14018,2019,-0.40392715
55083,6196_14019,2019,-0.5473291
55084,6196_14020,2019,-2.509597
55085,6196_14021,2019,-0.7387036
55086,6196_14022,2019,-0.6496171
55087,6196_14023,2019,-0.3058151
55088,6196_14024,2019,-1.6723714
55089,6197_14007,2019,-9.124149
55090,6197_14008,2019,-9.143467
55091,6197_14009,2019,-0.86719483
55092,6197_14010,2019,-2.3855846
55093,6197_14011,2019,-0.87919384
55094,6197_14012,2019,-0.16039453
55095,6197_14013,2019,-0.777202
55096,6197_14014,2019,-0.32552657
55097,6197_14015,2019,-0.905092
55098,6197_14016,2019,-0.639396
55099,6197_14017,2019,-1.2061309
55100,6197_14018,2019,-0.51532155
55101,6197_14019,2019,-0.3225962
55102,6197_14020,2019,-0.70149225
55103,6197_14021,2019,-0.39969057
55104,6198_14008,2019,-3.992737
55105,6198_14009,2019,-3.3167088
55106,6198_14010,2019,-1.3043201
55107,6198_14011,2019,-0.52430516
55108,6198_14012,2019,-0.072136074
55109,6198_14013,2019,-0.39619383
55110,6198_14014,2019,-0.8912734
55111,6198_14015,2019,-1.1249503
55112,6198_14016,2019,-0.16029647
55113,6198_14017,2019,-0.32980683
55114,6198_14018,2019,-0.45618415
55115,6198_14019,2019,-0.9829764
55116,6198_14020,2019,-0.24570067
55117,6198_14021,2019,-0.5132438
55118,6199_14008,2019,-0.5628969
55119,6199_14009,2019,-0.6642553
55120,6199_14010,2019,-0.9753959
55121,6199_14011,2019,-0.4910585
55122,6199_14012,2019,-0.41936713
55123,6199_14013,2019,-0.14142649
55124,6199_14014,2019,-0.7322745
55125,6199_14015,2019,-1.0664141
55126,6199_14016,2019,-0.42855874
55127,6199_14019,2019,-0.5646511
55128,6199_14020,2019,-0.54528123
55129,6199_14021,2019,-1.4960268
55130,6200_14007,2019,-2.6840382
55131,6200_14008,2019,-1.5578711
55132,6200_14009,2019,-1.8083752
55133,6192_14020,2019,-0.1210957
55134,6192_14021,2019,-0.16688116
55135,6192_14022,2019,-0.16862036
55136,6192_14023,2019,-1.6287434
55137,6192_14024,2019,-0.6950713
55138,6192_14025,2019,-0.404357
55139,6193_14007,2019,-3.0039518
55140,6193_14008,2019,-0.26666775
55141,6193_14009,2019,-0.72177815
55142,6193_14010,2019,-0.4150833
55143,6193_14011,2019,-0.5466032
55144,6193_14012,2019,-0.43764722
55145,6193_14013,2019,-0.16466574
55146,6193_14014,2019,-0.26778394
55147,6193_14015,2019,-0.15906622
55148,6193_14016,2019,-0.9291629
55149,6193_14017,2019,-0.40494838
55150,6193_14018,2019,-0.27833253
55151,6193_14019,2019,-0.09599325
55152,6193_14020,2019,-1.7063471
55153,6193_14021,2019,-0.81047314
55154,6193_14022,2019,-0.12968424
55155,6193_14023,2019,-0.32014933
55156,6193_14024,2019,-0.22251828
55157,6193_14025,2019,-0.18185237
55158,6194_14006,2019,-4.558243
55159,6194_14007,2019,-5.3615856
55160,6194_14008,2019,-3.5390644
55161,6194_14009,2019,-2.7755942
55162,6194_14010,2019,-3.604308
55163,6194_14011,2019,-0.41598824
55164,6194_14012,2019,-2.572311
55165,6194_14013,2019,-1.2988695
55166,6194_14014,2019,-1.0583249
55167,6194_14015,2019,-0.24772201
55168,6194_14016,2019,-0.27564663
55169,6194_14017,2019,-0.6272279
55170,6194_14018,2019,-1.9872559
55171,6194_14019,2019,-1.6387103
55172,6194_14020,2019,-0.2849645
55173,6194_14021,2019,-1.2051926
55174,6194_14022,2019,-0.8565487
55175,6194_14023,2019,-0.83707607
55176,6194_14024,2019,-0.52141374
55177,6194_14025,2019,-0.83631223
55178,6195_14006,2019,-6.214457
55179,6195_14007,2019,-4.4376864
55180,6195_14008,2019,-3.1366222
55181,6195_14009,2019,-2.452882
55182,6195_14010,2019,-2.3524134
55183,6195_14011,2019,-1.4501595
55184,6195_14012,2019,-0.25702438
55185,6195_14013,2019,-1.0363219
55186,6195_14014,2019,-0.6824516
55187,6195_14015,2019,-0.22330698
55188,6195_14016,2019,-1.2464347
55189,6195_14017,2019,-2.03535
55190,6195_14018,2019,-0.8021682
55191,6195_14019,2019,-0.5229925
55192,6195_14020,2019,-2.0285945
55193,6195_14021,2019,-5.3100553
55194,6195_14022,2019,-0.28109184
55195,6195_14023,2019,-0.3105137
55196,6195_14024,2019,-0.59887743
55197,6188_14018,2019,-0.39843372
55198,6188_14019,2019,-3.9702704
55199,6188_14020,2019,-0.4188861
55200,6189_14008,2019,-6.594821
55201,6189_14009,2019,-5.275679
55202,6189_14010,2019,-0.5373304
55203,6189_14011,2019,-3.684422
55204,6189_14012,2019,-4.7820024
55205,6189_14013,2019,-5.161014
55206,6189_14014,2019,-4.6069837
55207,6189_14015,2019,-0.15305792
55208,6189_14016,2019,-2.4090707
55209,6189_14017,2019,-0.49276206
55210,6189_14018,2019,-1.545315
55211,6189_14019,2019,-3.965169
55212,6189_14020,2019,-4.9052043
55213,6189_14021,2019,-3.843902
55214,6189_14022,2019,-0.8345737
55215,6190_14008,2019,-6.4831686
55216,6190_14009,2019,-1.4337999
55217,6190_14010,2019,-5.7315536
55218,6190_14011,2019,-4.315262
55219,6190_14012,2019,-2.0464656
55220,6190_14013,2019,-4.4791837
55221,6190_14014,2019,-4.4300613
55222,6190_14015,2019,-8.05966
55223,6190_14016,2019,-1.4009126
55224,6190_14017,2019,-0.63160354
55225,6190_14018,2019,-0.42794606
55226,6190_14019,2019,-2.3769639
55227,6190_14020,2019,-3.8506656
55228,6190_14021,2019,-1.3698725
55229,6190_14022,2019,-0.40403524
55230,6190_14023,2019,-4.2864785
55231,6191_14008,2019,-3.2105756
55232,6191_14009,2019,-1.478192
55233,6191_14010,2019,-3.8256679
55234,6191_14011,2019,-3.1456723
55235,6191_14012,2019,-3.1382189
55236,6191_14013,2019,-6.559313
55237,6191_14014,2019,-1.7128968
55238,6191_14015,2019,-0.5017325
55239,6191_14016,2019,-0.007758051
55240,6191_14017,2019,-0.2482072
55241,6191_14018,2019,-0.43434644
55242,6191_14019,2019,-1.5154378
55243,6191_14020,2019,-0.5350842
55244,6191_14021,2019,-0.35911548
55245,6191_14022,2019,-0.17307782
55246,6191_14023,2019,-1.7510456
55247,6191_14024,2019,-1.6294979
55248,6191_14025,2019,-0.33883014
55249,6192_14008,2019,-5.0063396
55250,6192_14009,2019,-3.3079846
55251,6192_14010,2019,-0.42008594
55252,6192_14011,2019,-1.8760535
55253,6192_14012,2019,-1.9983569
55254,6192_14013,2019,-2.0804198
55255,6192_14014,2019,-1.8309011
55256,6192_14015,2019,-0.35694337
55257,6192_14016,2019,-5.2590337
55258,6192_14017,2019,0.05417634
55259,6192_14018,2019,-0.21533905
55260,6192_14019,2019,-0.22788827
55261,6185_14015,2019,-4.3734803
55262,6185_14016,2019,-3.2571125
55263,6186_14013,2019,-1.6967541
55264,6186_14014,2019,-0.93114895
55265,6186_14015,2019,-5.122891
55266,6186_14016,2019,-1.962453
55267,6186_14017,2019,-4.707738
55268,6187_14013,2019,-6.0899854
55269,6187_14014,2019,-3.9389107
55270,6187_14015,2019,-2.6778922
55271,6187_14016,2019,-1.4654117
55272,6187_14017,2019,-3.623881
55273,6187_14018,2019,-0.6171976
55274,6187_14019,2019,-3.387478
55275,6188_14012,2019,-1.652786
55276,6188_14013,2019,-7.583959
55277,6188_14014,2019,-1.1887923
55278,6188_14015,2019,-0.89944714
55279,6188_14016,2019,0.04353367
55280,6188_14017,2019,-0.90474576
55281,6160_14075,2019,-1.16403
55282,6160_14076,2019,-0.17360973
55283,6161_14064,2019,-1.1943692
55284,6161_14065,2019,-1.2081233
55285,6161_14066,2019,-0.28599012
55286,6161_14067,2019,-0.5869479
55287,6161_14068,2019,-2.378225
55288,6161_14069,2019,-0.23377793
55289,6161_14070,2019,-3.7892778
55290,6161_14071,2019,-3.1819317
55291,6161_14072,2019,-0.116018295
55292,6161_14076,2019,-0.23671578
55293,6162_14065,2019,-2.9220355
55294,6162_14066,2019,-1.8281643
55295,6162_14067,2019,-1.0627174
55296,6162_14068,2019,-1.8150866
55297,6162_14069,2019,-2.4775226
55298,6162_14070,2019,-1.415775
55299,6162_14071,2019,-0.42360505
55300,6163_14066,2019,-0.38487586
55301,6163_14067,2019,-1.22056
55302,6163_14068,2019,-0.020487733
55303,6163_14069,2019,-0.2942686
55304,6163_14070,2019,-0.5952755
55305,6163_14071,2019,-0.07149404
55306,6164_14066,2019,-0.40274823
55307,6164_14067,2019,-0.425145
55308,6164_14068,2019,-0.66314405
55309,6164_14069,2019,-1.681681
55310,6164_14070,2019,-1.9608841
55311,6164_14071,2019,-1.287495
55312,6165_14066,2019,-0.1969807
55313,6165_14067,2019,-0.2557249
55314,6165_14068,2019,-3.8846722
55315,6165_14069,2019,-0.30519754
55316,6165_14070,2019,-1.7197527
55317,6166_14066,2019,-0.49487004
55318,6166_14067,2019,-0.67047524
55319,6166_14068,2019,-2.7188513
55320,6166_14069,2019,-1.5425256
55321,6166_14070,2019,-0.50260633
55322,6167_14068,2019,-0.51625425
55323,6167_14069,2019,-0.16066737
55324,6156_14077,2019,-0.22609033
55325,6156_14078,2019,-0.3457455
55326,6156_14079,2019,-0.25067317
55327,6157_14062,2019,-7.147863
55328,6157_14063,2019,-2.6104026
55329,6157_14064,2019,-0.49258164
55330,6157_14065,2019,-0.5620123
55331,6157_14066,2019,-3.7693827
55332,6157_14067,2019,-0.8495053
55333,6157_14068,2019,-2.448928
55334,6157_14069,2019,-0.7072734
55335,6157_14070,2019,-0.31650835
55336,6157_14071,2019,-0.5719001
55337,6157_14072,2019,-0.45517686
55338,6157_14073,2019,-0.59715354
55339,6157_14074,2019,-0.20874201
55340,6157_14075,2019,-0.45308974
55341,6157_14076,2019,-0.28916
55342,6157_14077,2019,-0.40622792
55343,6157_14078,2019,-0.15655465
55344,6157_14079,2019,-0.54160017
55345,6158_14062,2019,-5.868337
55346,6158_14063,2019,-1.5880561
55347,6158_14064,2019,-1.0430256
55348,6158_14065,2019,-0.46393517
55349,6158_14066,2019,-0.49511904
55350,6158_14067,2019,-0.474784
55351,6158_14068,2019,-1.4654765
55352,6158_14069,2019,-0.52220565
55353,6158_14070,2019,-0.99991643
55354,6158_14071,2019,-1.1912268
55355,6158_14072,2019,-1.0505385
55356,6158_14073,2019,-0.16727531
55357,6158_14074,2019,-0.1499169
55358,6158_14075,2019,-0.18427524
55359,6158_14076,2019,-0.029342936
55360,6158_14077,2019,-0.30018556
55361,6158_14078,2019,-0.54623216
55362,6159_14063,2019,-0.37788028
55363,6159_14064,2019,-1.096001
55364,6159_14065,2019,-0.6372976
55365,6159_14066,2019,-0.5347386
55366,6159_14067,2019,-0.7675371
55367,6159_14068,2019,-0.8439998
55368,6159_14069,2019,-0.8781679
55369,6159_14070,2019,-0.72954327
55370,6159_14071,2019,-0.58653337
55371,6159_14072,2019,-0.10727042
55372,6159_14073,2019,-0.22639398
55373,6159_14074,2019,-0.14121193
55374,6159_14075,2019,-0.33886573
55375,6159_14076,2019,-0.41346171
55376,6159_14077,2019,-0.620138
55377,6160_14063,2019,-3.989789
55378,6160_14064,2019,-1.6765269
55379,6160_14065,2019,-0.43039376
55380,6160_14066,2019,-0.22633652
55381,6160_14067,2019,-1.4838318
55382,6160_14068,2019,-1.596251
55383,6160_14069,2019,-0.42116216
55384,6160_14070,2019,-2.6518323
55385,6160_14071,2019,-0.4350916
55386,6160_14072,2019,-0.12188913
55387,6160_14073,2019,-0.049720127
55388,6152_14067,2019,-4.163718
55389,6152_14068,2019,-2.286984
55390,6152_14069,2019,-0.53587234
55391,6152_14070,2019,-0.80891055
55392,6152_14071,2019,-1.3070852
55393,6152_14072,2019,-2.2981207
55394,6153_14061,2019,-2.9106848
55395,6153_14062,2019,-5.1878986
55396,6153_14063,2019,-0.08280556
55397,6153_14064,2019,-0.15678021
55398,6153_14065,2019,-2.0000036
55399,6153_14066,2019,-0.84373635
55400,6153_14067,2019,-5.1472816
55401,6153_14068,2019,-0.24982667
55402,6153_14069,2019,-0.27141213
55403,6153_14070,2019,-0.17994498
55404,6153_14071,2019,-0.095697656
55405,6153_14072,2019,-0.09429687
55406,6153_14073,2019,-0.29593125
55407,6154_14062,2019,-2.3178291
55408,6154_14063,2019,-0.6362584
55409,6154_14064,2019,-0.40308282
55410,6154_14065,2019,-0.502851
55411,6154_14066,2019,-0.21041885
55412,6154_14067,2019,-0.72828096
55413,6154_14068,2019,-1.2037485
55414,6154_14069,2019,-0.29750648
55415,6154_14070,2019,-0.8988067
55416,6154_14071,2019,-0.8957086
55417,6154_14072,2019,-0.08742331
55418,6154_14073,2019,-0.4751
55419,6154_14074,2019,-2.9760067
55420,6154_14075,2019,-1.7768953
55421,6154_14076,2019,-0.57846826
55422,6155_14062,2019,-2.0847504
55423,6155_14063,2019,-0.69006896
55424,6155_14064,2019,-1.2386099
55425,6155_14065,2019,-0.55074364
55426,6155_14066,2019,-0.81348485
55427,6155_14067,2019,-0.5604724
55428,6155_14068,2019,-0.5949908
55429,6155_14069,2019,-1.0325841
55430,6155_14070,2019,-0.41364098
55431,6155_14071,2019,-0.33281222
55432,6155_14072,2019,-0.7029685
55433,6155_14073,2019,-0.2058408
55434,6155_14074,2019,-0.61882406
55435,6155_14075,2019,-0.30402464
55436,6155_14076,2019,-1.0365144
55437,6155_14077,2019,-0.4256107
55438,6156_14063,2019,-0.08826715
55439,6156_14064,2019,-3.6692286
55440,6156_14065,2019,-0.57784945
55441,6156_14066,2019,-0.40271878
55442,6156_14067,2019,-0.2706521
55443,6156_14068,2019,-0.36164322
55444,6156_14069,2019,-0.7113976
55445,6156_14070,2019,-0.7759777
55446,6156_14071,2019,-0.7081066
55447,6156_14072,2019,-3.0634267
55448,6156_14073,2019,-0.63164663
55449,6156_14074,2019,-1.8043998
55450,6156_14075,2019,-0.87625027
55451,6156_14076,2019,-0.9635266
55452,6145_14062,2019,-1.48235
55453,6145_14063,2019,-1.4884754
55454,6145_14064,2019,-4.2787185
55455,6146_14061,2019,-2.6359878
55456,6146_14062,2019,-2.342108
55457,6146_14063,2019,-5.039167
55458,6146_14064,2019,-1.6295955
55459,6146_14065,2019,-1.8495725
55460,6146_14066,2019,-2.5978115
55461,6147_14061,2019,-5.385029
55462,6147_14062,2019,-4.3482113
55463,6147_14063,2019,-1.4762549
55464,6147_14064,2019,-0.23445418
55465,6147_14065,2019,-7.088043
55466,6147_14066,2019,-2.6258917
55467,6147_14067,2019,-3.3021023
55468,6148_14062,2019,-5.021569
55469,6148_14063,2019,-1.1200768
55470,6148_14064,2019,-0.82960427
55471,6148_14065,2019,-0.9354887
55472,6148_14066,2019,-0.58392483
55473,6148_14067,2019,-0.4081701
55474,6148_14068,2019,-3.2143197
55475,6149_14062,2019,-6.287377
55476,6149_14063,2019,-5.1795816
55477,6149_14064,2019,-0.38134882
55478,6149_14065,2019,-0.77488893
55479,6149_14066,2019,-0.42541257
55480,6149_14067,2019,-0.20311251
55481,6149_14068,2019,-0.117768705
55482,6149_14069,2019,-0.631788
55483,6149_14070,2019,-0.27657694
55484,6150_14061,2019,-3.9814386
55485,6150_14062,2019,-7.8654423
55486,6150_14063,2019,-7.9724617
55487,6150_14064,2019,-0.25465217
55488,6150_14065,2019,-1.1179994
55489,6150_14066,2019,-0.33842948
55490,6150_14067,2019,-0.22773692
55491,6150_14068,2019,-0.22536798
55492,6150_14069,2019,-0.22583874
55493,6150_14070,2019,-0.9103553
55494,6150_14071,2019,-0.25575098
